year,jornada,date,stadium,teamA,logo_teamA,teamB,logo_teamB,scoreTeamA,scoreTeamB,winner,winnerAsNumeric
1992,16,05 Ene 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Logroñés,Logroñés.jpg,2,3,Logroñés,2
1992,16,05 Ene 92,Mestalla,Valencia,Valencia.jpg,Sevilla,Sevilla.jpg,3,2,Valencia,1
1992,16,05 Ene 92,La Romareda,Real,Real.jpg,Deportivo,Deportivo.jpg,1,0,Real,1
1992,17,11 Ene 92,No disponible,Logroñés,Logroñés.jpg,Atlético,Atlético.jpg,1,0,Logroñés,1
1992,17,12 Ene 92,Carlos Belmonte,Albacete,Albacete.jpg,Real,Real.jpg,1,1,Draw,0
1992,17,12 Ene 92,San Mamés,Athletic,Athletic.jpg,Cádiz,Cádiz.jpg,3,1,Athletic,1
1992,17,12 Ene 92,Camp Nou,Barcelona,Barcelona.jpg,Real,Real.jpg,2,1,Barcelona,1
1992,17,12 Ene 92,Municipal Riazor,Deportivo,Deportivo.jpg,Real Oviedo,Real Oviedo.jpg,0,0,Draw,0
1992,17,12 Ene 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Valencia,Valencia.jpg,0,3,Valencia,2
1992,17,12 Ene 92,Son Moix,Mallorca,Mallorca.jpg,Espanyol,Espanyol.jpg,1,0,Mallorca,1
1992,17,12 Ene 92,San Amaro,Real Burgos,Real Burgos.jpg,Sociedad,Sociedad.jpg,0,1,Sociedad,2
1992,17,12 Ene 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Osasuna,Osasuna.jpg,5,2,Real Madrid,1
1992,17,12 Ene 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Tenerife,Tenerife.jpg,4,1,Sevilla,1
1992,18,18 Ene 92,Mestalla,Valencia,Valencia.jpg,Real Madrid,Real Madrid.jpg,2,1,Valencia,1
1992,18,19 Ene 92,Wanda Metropolitano,Atlético,Atlético.jpg,Deportivo,Deportivo.jpg,1,2,Deportivo,2
1992,18,19 Ene 92,Camp Nou,Barcelona,Barcelona.jpg,Espanyol,Espanyol.jpg,4,3,Barcelona,1
1992,18,19 Ene 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Sevilla,Sevilla.jpg,1,1,Draw,0
1992,18,19 Ene 92,El Sadar,Osasuna,Osasuna.jpg,Logroñés,Logroñés.jpg,3,0,Osasuna,1
1992,18,19 Ene 92,Anoeta,Sociedad,Sociedad.jpg,Mallorca,Mallorca.jpg,1,0,Sociedad,1
1992,18,19 Ene 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Albacete,Albacete.jpg,0,1,Albacete,2
1992,18,19 Ene 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Sporting,Sporting.jpg,0,0,Draw,0
1992,18,19 Ene 92,Municipal José Zorrilla,Real,Real.jpg,Athletic,Athletic.jpg,1,1,Draw,0
1992,18,19 Ene 92,La Romareda,Real,Real.jpg,Real Burgos,Real Burgos.jpg,1,0,Real,1
1992,19,25 Ene 92,San Mamés,Athletic,Athletic.jpg,Barcelona,Barcelona.jpg,0,2,Barcelona,2
1992,19,26 Ene 92,Carlos Belmonte,Albacete,Albacete.jpg,Atlético,Atlético.jpg,3,1,Albacete,1
1992,19,26 Ene 92,Municipal Riazor,Deportivo,Deportivo.jpg,Osasuna,Osasuna.jpg,0,0,Draw,0
1992,19,26 Ene 92,RCDE Stadium,Espanyol,Espanyol.jpg,Sociedad,Sociedad.jpg,2,0,Espanyol,1
1992,19,26 Ene 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Cádiz,Cádiz.jpg,2,1,Sporting,1
1992,19,26 Ene 92,No disponible,Logroñés,Logroñés.jpg,Valencia,Valencia.jpg,0,0,Draw,0
1992,19,26 Ene 92,Son Moix,Mallorca,Mallorca.jpg,Real,Real.jpg,0,1,Real,2
1992,19,26 Ene 92,San Amaro,Real Burgos,Real Burgos.jpg,Real Oviedo,Real Oviedo.jpg,1,0,Real Burgos,1
1992,19,26 Ene 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Tenerife,Tenerife.jpg,2,1,Real Madrid,1
1992,19,26 Ene 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real,Real.jpg,2,1,Sevilla,1
1992,20,01 Feb 92,San Amaro,Real Burgos,Real Burgos.jpg,Atlético,Atlético.jpg,1,1,Draw,0
1992,20,02 Feb 92,Carlos Belmonte,Albacete,Albacete.jpg,Osasuna,Osasuna.jpg,1,0,Albacete,1
1992,20,02 Feb 92,Municipal Riazor,Deportivo,Deportivo.jpg,Valencia,Valencia.jpg,0,1,Valencia,2
1992,20,02 Feb 92,RCDE Stadium,Espanyol,Espanyol.jpg,Real,Real.jpg,1,0,Espanyol,1
1992,20,02 Feb 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Real,Real.jpg,1,0,Sporting,1
1992,20,02 Feb 92,No disponible,Logroñés,Logroñés.jpg,Tenerife,Tenerife.jpg,2,0,Logroñés,1
1992,20,02 Feb 92,Son Moix,Mallorca,Mallorca.jpg,Real Oviedo,Real Oviedo.jpg,2,1,Mallorca,1
1992,20,02 Feb 92,Anoeta,Sociedad,Sociedad.jpg,Barcelona,Barcelona.jpg,2,1,Sociedad,1
1992,20,02 Feb 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Cádiz,Cádiz.jpg,1,1,Draw,0
1992,20,02 Feb 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Athletic,Athletic.jpg,1,2,Athletic,2
1992,21,08 Feb 92,Camp Nou,Barcelona,Barcelona.jpg,Sevilla,Sevilla.jpg,1,0,Barcelona,1
1992,21,09 Feb 92,San Mamés,Athletic,Athletic.jpg,Sporting,Sporting.jpg,2,0,Athletic,1
1992,21,09 Feb 92,Wanda Metropolitano,Atlético,Atlético.jpg,Mallorca,Mallorca.jpg,3,0,Atlético,1
1992,21,09 Feb 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Logroñés,Logroñés.jpg,2,0,Cádiz,1
1992,21,09 Feb 92,El Sadar,Osasuna,Osasuna.jpg,Real Burgos,Real Burgos.jpg,1,1,Draw,0
1992,21,09 Feb 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Espanyol,Espanyol.jpg,1,0,Real Oviedo,1
1992,21,09 Feb 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Deportivo,Deportivo.jpg,1,0,Tenerife,1
1992,21,09 Feb 92,Mestalla,Valencia,Valencia.jpg,Albacete,Albacete.jpg,1,1,Draw,0
1992,21,09 Feb 92,Municipal José Zorrilla,Real,Real.jpg,Real Madrid,Real Madrid.jpg,2,1,Real,1
1992,21,09 Feb 92,La Romareda,Real,Real.jpg,Sociedad,Sociedad.jpg,1,3,Sociedad,2
1992,22,15 Feb 92,La Romareda,Real,Real.jpg,Barcelona,Barcelona.jpg,0,4,Barcelona,2
1992,22,16 Feb 92,Carlos Belmonte,Albacete,Albacete.jpg,Tenerife,Tenerife.jpg,1,1,Draw,0
1992,22,16 Feb 92,Municipal Riazor,Deportivo,Deportivo.jpg,Cádiz,Cádiz.jpg,1,1,Draw,0
1992,22,16 Feb 92,RCDE Stadium,Espanyol,Espanyol.jpg,Atlético,Atlético.jpg,1,2,Atlético,2
1992,22,16 Feb 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Sevilla,Sevilla.jpg,2,1,Sporting,1
1992,22,16 Feb 92,No disponible,Logroñés,Logroñés.jpg,Real,Real.jpg,0,0,Draw,0
1992,22,16 Feb 92,Son Moix,Mallorca,Mallorca.jpg,Osasuna,Osasuna.jpg,1,1,Draw,0
1992,22,16 Feb 92,Anoeta,Sociedad,Sociedad.jpg,Real Oviedo,Real Oviedo.jpg,2,1,Sociedad,1
1992,22,16 Feb 92,San Amaro,Real Burgos,Real Burgos.jpg,Valencia,Valencia.jpg,2,1,Real Burgos,1
1992,22,16 Feb 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Athletic,Athletic.jpg,5,0,Real Madrid,1
1992,23,22 Feb 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real Madrid,Real Madrid.jpg,1,0,Sevilla,1
1992,23,22 Feb 92,Mestalla,Valencia,Valencia.jpg,Mallorca,Mallorca.jpg,1,1,Draw,0
1992,23,23 Feb 92,San Mamés,Athletic,Athletic.jpg,Logroñés,Logroñés.jpg,1,2,Logroñés,2
1992,23,23 Feb 92,Wanda Metropolitano,Atlético,Atlético.jpg,Sociedad,Sociedad.jpg,5,1,Atlético,1
1992,23,23 Feb 92,Camp Nou,Barcelona,Barcelona.jpg,Sporting,Sporting.jpg,1,1,Draw,0
1992,23,23 Feb 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Albacete,Albacete.jpg,1,1,Draw,0
1992,23,23 Feb 92,El Sadar,Osasuna,Osasuna.jpg,Espanyol,Espanyol.jpg,0,1,Espanyol,2
1992,23,23 Feb 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Real,Real.jpg,2,1,Real Oviedo,1
1992,23,23 Feb 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Real Burgos,Real Burgos.jpg,4,1,Tenerife,1
1992,23,23 Feb 92,Municipal José Zorrilla,Real,Real.jpg,Deportivo,Deportivo.jpg,2,0,Real,1
1992,24,29 Feb 92,RCDE Stadium,Espanyol,Espanyol.jpg,Valencia,Valencia.jpg,0,0,Draw,0
1992,24,29 Feb 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Sporting,Sporting.jpg,1,0,Real Madrid,1
1992,24,29 Feb 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Barcelona,Barcelona.jpg,0,2,Barcelona,2
1992,24,29 Feb 92,La Romareda,Real,Real.jpg,Atlético,Atlético.jpg,1,0,Real,1
1992,24,01 Mar 92,Carlos Belmonte,Albacete,Albacete.jpg,Real,Real.jpg,3,1,Albacete,1
1992,24,01 Mar 92,Municipal Riazor,Deportivo,Deportivo.jpg,Athletic,Athletic.jpg,0,0,Draw,0
1992,24,01 Mar 92,No disponible,Logroñés,Logroñés.jpg,Sevilla,Sevilla.jpg,1,0,Logroñés,1
1992,24,01 Mar 92,Son Moix,Mallorca,Mallorca.jpg,Tenerife,Tenerife.jpg,0,2,Tenerife,2
1992,24,01 Mar 92,Anoeta,Sociedad,Sociedad.jpg,Osasuna,Osasuna.jpg,0,0,Draw,0
1992,24,01 Mar 92,San Amaro,Real Burgos,Real Burgos.jpg,Cádiz,Cádiz.jpg,1,1,Draw,0
1992,25,07 Mar 92,Camp Nou,Barcelona,Barcelona.jpg,Real Madrid,Real Madrid.jpg,1,1,Draw,0
1992,25,08 Mar 92,San Mamés,Athletic,Athletic.jpg,Albacete,Albacete.jpg,1,0,Athletic,1
1992,25,08 Mar 92,Wanda Metropolitano,Atlético,Atlético.jpg,Real Oviedo,Real Oviedo.jpg,3,1,Atlético,1
1992,25,08 Mar 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Mallorca,Mallorca.jpg,1,3,Mallorca,2
1992,25,08 Mar 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Logroñés,Logroñés.jpg,1,1,Draw,0
1992,25,08 Mar 92,El Sadar,Osasuna,Osasuna.jpg,Real,Real.jpg,1,0,Osasuna,1
1992,25,08 Mar 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Deportivo,Deportivo.jpg,0,0,Draw,0
1992,25,08 Mar 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Espanyol,Espanyol.jpg,0,1,Espanyol,2
1992,25,08 Mar 92,Mestalla,Valencia,Valencia.jpg,Sociedad,Sociedad.jpg,1,2,Sociedad,2
1992,25,08 Mar 92,Municipal José Zorrilla,Real,Real.jpg,Real Burgos,Real Burgos.jpg,2,0,Real,1
1992,26,14 Mar 92,Wanda Metropolitano,Atlético,Atlético.jpg,Barcelona,Barcelona.jpg,2,2,Draw,0
1992,26,14 Mar 92,No disponible,Logroñés,Logroñés.jpg,Real Madrid,Real Madrid.jpg,1,0,Logroñés,1
1992,26,15 Mar 92,Carlos Belmonte,Albacete,Albacete.jpg,Sevilla,Sevilla.jpg,0,0,Draw,0
1992,26,15 Mar 92,Municipal Riazor,Deportivo,Deportivo.jpg,Sporting,Sporting.jpg,5,2,Deportivo,1
1992,26,15 Mar 92,RCDE Stadium,Espanyol,Espanyol.jpg,Cádiz,Cádiz.jpg,3,1,Espanyol,1
1992,26,15 Mar 92,Son Moix,Mallorca,Mallorca.jpg,Real,Real.jpg,1,1,Draw,0
1992,26,15 Mar 92,Anoeta,Sociedad,Sociedad.jpg,Tenerife,Tenerife.jpg,1,0,Sociedad,1
1992,26,15 Mar 92,San Amaro,Real Burgos,Real Burgos.jpg,Athletic,Athletic.jpg,2,0,Real Burgos,1
1992,26,15 Mar 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Osasuna,Osasuna.jpg,3,1,Real Oviedo,1
1992,26,15 Mar 92,La Romareda,Real,Real.jpg,Valencia,Valencia.jpg,0,3,Valencia,2
1992,27,21 Mar 92,Municipal José Zorrilla,Real,Real.jpg,Espanyol,Espanyol.jpg,0,0,Draw,0
1992,27,22 Mar 92,San Mamés,Athletic,Athletic.jpg,Mallorca,Mallorca.jpg,2,0,Athletic,1
1992,27,22 Mar 92,Camp Nou,Barcelona,Barcelona.jpg,Logroñés,Logroñés.jpg,1,0,Barcelona,1
1992,27,22 Mar 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Sociedad,Sociedad.jpg,0,0,Draw,0
1992,27,22 Mar 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Albacete,Albacete.jpg,0,2,Albacete,2
1992,27,22 Mar 92,El Sadar,Osasuna,Osasuna.jpg,Atlético,Atlético.jpg,1,1,Draw,0
1992,27,22 Mar 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Deportivo,Deportivo.jpg,1,0,Real Madrid,1
1992,27,22 Mar 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real Burgos,Real Burgos.jpg,3,2,Sevilla,1
1992,27,22 Mar 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Real,Real.jpg,1,0,Tenerife,1
1992,27,22 Mar 92,Mestalla,Valencia,Valencia.jpg,Real Oviedo,Real Oviedo.jpg,6,3,Valencia,1
1992,28,28 Mar 92,Carlos Belmonte,Albacete,Albacete.jpg,Real Madrid,Real Madrid.jpg,1,3,Real Madrid,2
1992,28,28 Mar 92,Son Moix,Mallorca,Mallorca.jpg,Sevilla,Sevilla.jpg,1,0,Mallorca,1
1992,28,28 Mar 92,El Sadar,Osasuna,Osasuna.jpg,Barcelona,Barcelona.jpg,0,0,Draw,0
1992,28,29 Mar 92,Wanda Metropolitano,Atlético,Atlético.jpg,Valencia,Valencia.jpg,1,0,Atlético,1
1992,28,29 Mar 92,Municipal Riazor,Deportivo,Deportivo.jpg,Logroñés,Logroñés.jpg,2,2,Draw,0
1992,28,29 Mar 92,RCDE Stadium,Espanyol,Espanyol.jpg,Athletic,Athletic.jpg,2,0,Espanyol,1
1992,28,29 Mar 92,Anoeta,Sociedad,Sociedad.jpg,Real,Real.jpg,1,0,Sociedad,1
1992,28,29 Mar 92,San Amaro,Real Burgos,Real Burgos.jpg,Sporting,Sporting.jpg,0,1,Sporting,2
1992,28,29 Mar 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Tenerife,Tenerife.jpg,2,0,Real Oviedo,1
1992,28,29 Mar 92,La Romareda,Real,Real.jpg,Cádiz,Cádiz.jpg,3,0,Real,1
1992,29,04 Abr 92,San Mamés,Athletic,Athletic.jpg,Sociedad,Sociedad.jpg,2,1,Athletic,1
1992,29,04 Abr 92,Mestalla,Valencia,Valencia.jpg,Osasuna,Osasuna.jpg,1,2,Osasuna,2
1992,29,05 Abr 92,Camp Nou,Barcelona,Barcelona.jpg,Deportivo,Deportivo.jpg,4,1,Barcelona,1
1992,29,05 Abr 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Real Oviedo,Real Oviedo.jpg,3,1,Cádiz,1
1992,29,05 Abr 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Mallorca,Mallorca.jpg,2,0,Sporting,1
1992,29,05 Abr 92,No disponible,Logroñés,Logroñés.jpg,Albacete,Albacete.jpg,1,1,Draw,0
1992,29,05 Abr 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Real Burgos,Real Burgos.jpg,2,0,Real Madrid,1
1992,29,05 Abr 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Espanyol,Espanyol.jpg,2,1,Sevilla,1
1992,29,05 Abr 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Atlético,Atlético.jpg,0,1,Atlético,2
1992,29,05 Abr 92,Municipal José Zorrilla,Real,Real.jpg,Real,Real.jpg,0,0,Draw,0
1992,30,11 Abr 92,Son Moix,Mallorca,Mallorca.jpg,Real Madrid,Real Madrid.jpg,0,0,Draw,0
1992,30,11 Abr 92,Anoeta,Sociedad,Sociedad.jpg,Sevilla,Sevilla.jpg,2,1,Sociedad,1
1992,30,11 Abr 92,Mestalla,Valencia,Valencia.jpg,Barcelona,Barcelona.jpg,1,0,Valencia,1
1992,30,12 Abr 92,Carlos Belmonte,Albacete,Albacete.jpg,Deportivo,Deportivo.jpg,3,0,Albacete,1
1992,30,12 Abr 92,Wanda Metropolitano,Atlético,Atlético.jpg,Cádiz,Cádiz.jpg,5,1,Atlético,1
1992,30,12 Abr 92,RCDE Stadium,Espanyol,Espanyol.jpg,Sporting,Sporting.jpg,2,0,Espanyol,1
1992,30,12 Abr 92,El Sadar,Osasuna,Osasuna.jpg,Tenerife,Tenerife.jpg,2,0,Osasuna,1
1992,30,12 Abr 92,San Amaro,Real Burgos,Real Burgos.jpg,Logroñés,Logroñés.jpg,2,0,Real Burgos,1
1992,30,12 Abr 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Real,Real.jpg,2,1,Real Oviedo,1
1992,30,12 Abr 92,La Romareda,Real,Real.jpg,Athletic,Athletic.jpg,1,0,Real,1
1992,31,18 Abr 92,Camp Nou,Barcelona,Barcelona.jpg,Albacete,Albacete.jpg,7,1,Barcelona,1
1992,31,19 Abr 92,San Mamés,Athletic,Athletic.jpg,Real Oviedo,Real Oviedo.jpg,0,0,Draw,0
1992,31,19 Abr 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Osasuna,Osasuna.jpg,2,2,Draw,0
1992,31,19 Abr 92,Municipal Riazor,Deportivo,Deportivo.jpg,Real Burgos,Real Burgos.jpg,2,2,Draw,0
1992,31,19 Abr 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Sociedad,Sociedad.jpg,0,1,Sociedad,2
1992,31,19 Abr 92,No disponible,Logroñés,Logroñés.jpg,Mallorca,Mallorca.jpg,2,1,Logroñés,1
1992,31,19 Abr 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Espanyol,Espanyol.jpg,7,0,Real Madrid,1
1992,31,19 Abr 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real,Real.jpg,3,0,Sevilla,1
1992,31,19 Abr 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Valencia,Valencia.jpg,2,1,Tenerife,1
1992,31,19 Abr 92,Municipal José Zorrilla,Real,Real.jpg,Atlético,Atlético.jpg,0,1,Atlético,2
1992,32,25 Abr 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Barcelona,Barcelona.jpg,2,1,Tenerife,1
1992,32,25 Abr 92,Mestalla,Valencia,Valencia.jpg,Cádiz,Cádiz.jpg,4,0,Valencia,1
1992,32,26 Abr 92,Wanda Metropolitano,Atlético,Atlético.jpg,Athletic,Athletic.jpg,3,1,Atlético,1
1992,32,26 Abr 92,RCDE Stadium,Espanyol,Espanyol.jpg,Logroñés,Logroñés.jpg,3,0,Espanyol,1
1992,32,26 Abr 92,Son Moix,Mallorca,Mallorca.jpg,Deportivo,Deportivo.jpg,4,2,Mallorca,1
1992,32,26 Abr 92,El Sadar,Osasuna,Osasuna.jpg,Real,Real.jpg,1,1,Draw,0
1992,32,26 Abr 92,Anoeta,Sociedad,Sociedad.jpg,Real Madrid,Real Madrid.jpg,2,2,Draw,0
1992,32,26 Abr 92,San Amaro,Real Burgos,Real Burgos.jpg,Albacete,Albacete.jpg,3,1,Real Burgos,1
1992,32,26 Abr 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Sevilla,Sevilla.jpg,1,0,Real Oviedo,1
1992,32,26 Abr 92,La Romareda,Real,Real.jpg,Sporting,Sporting.jpg,3,1,Real,1
1992,33,02 May 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Atlético,Atlético.jpg,0,1,Atlético,2
1992,33,03 May 92,Carlos Belmonte,Albacete,Albacete.jpg,Mallorca,Mallorca.jpg,1,0,Albacete,1
1992,33,03 May 92,San Mamés,Athletic,Athletic.jpg,Osasuna,Osasuna.jpg,2,1,Athletic,1
1992,33,03 May 92,Camp Nou,Barcelona,Barcelona.jpg,Real Burgos,Real Burgos.jpg,1,1,Draw,0
1992,33,03 May 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Tenerife,Tenerife.jpg,0,0,Draw,0
1992,33,03 May 92,Municipal Riazor,Deportivo,Deportivo.jpg,Espanyol,Espanyol.jpg,2,2,Draw,0
1992,33,03 May 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Real Oviedo,Real Oviedo.jpg,1,0,Sporting,1
1992,33,03 May 92,No disponible,Logroñés,Logroñés.jpg,Sociedad,Sociedad.jpg,1,1,Draw,0
1992,33,03 May 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Real,Real.jpg,2,0,Real Madrid,1
1992,33,03 May 92,Municipal José Zorrilla,Real,Real.jpg,Valencia,Valencia.jpg,1,4,Valencia,2
1992,34,09 May 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Real Madrid,Real Madrid.jpg,1,0,Real Oviedo,1
1992,34,09 May 92,Mestalla,Valencia,Valencia.jpg,Athletic,Athletic.jpg,3,1,Valencia,1
1992,34,10 May 92,Wanda Metropolitano,Atlético,Atlético.jpg,Sporting,Sporting.jpg,2,1,Atlético,1
1992,34,10 May 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Barcelona,Barcelona.jpg,0,2,Barcelona,2
1992,34,10 May 92,RCDE Stadium,Espanyol,Espanyol.jpg,Albacete,Albacete.jpg,2,0,Espanyol,1
1992,34,10 May 92,Son Moix,Mallorca,Mallorca.jpg,Real Burgos,Real Burgos.jpg,2,2,Draw,0
1992,34,10 May 92,El Sadar,Osasuna,Osasuna.jpg,Sevilla,Sevilla.jpg,1,0,Osasuna,1
1992,34,10 May 92,Anoeta,Sociedad,Sociedad.jpg,Deportivo,Deportivo.jpg,1,1,Draw,0
1992,34,10 May 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Real,Real.jpg,0,0,Draw,0
1992,34,10 May 92,La Romareda,Real,Real.jpg,Logroñés,Logroñés.jpg,3,2,Real,1
1992,35,16 May 92,Camp Nou,Barcelona,Barcelona.jpg,Mallorca,Mallorca.jpg,3,0,Barcelona,1
1992,35,16 May 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Atlético,Atlético.jpg,3,2,Real Madrid,1
1992,35,17 May 92,Carlos Belmonte,Albacete,Albacete.jpg,Sociedad,Sociedad.jpg,0,1,Sociedad,2
1992,35,17 May 92,San Mamés,Athletic,Athletic.jpg,Tenerife,Tenerife.jpg,3,1,Athletic,1
1992,35,17 May 92,Municipal Riazor,Deportivo,Deportivo.jpg,Real,Real.jpg,3,0,Deportivo,1
1992,35,17 May 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Osasuna,Osasuna.jpg,1,0,Sporting,1
1992,35,17 May 92,No disponible,Logroñés,Logroñés.jpg,Real Oviedo,Real Oviedo.jpg,2,0,Logroñés,1
1992,35,17 May 92,San Amaro,Real Burgos,Real Burgos.jpg,Espanyol,Espanyol.jpg,2,1,Real Burgos,1
1992,35,17 May 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Valencia,Valencia.jpg,2,3,Valencia,2
1992,35,17 May 92,Municipal José Zorrilla,Real,Real.jpg,Cádiz,Cádiz.jpg,2,2,Draw,0
1992,36,23 May 92,El Sadar,Osasuna,Osasuna.jpg,Real Madrid,Real Madrid.jpg,1,1,Draw,0
1992,36,23 May 92,Mestalla,Valencia,Valencia.jpg,Sporting,Sporting.jpg,3,1,Valencia,1
1992,36,24 May 92,Wanda Metropolitano,Atlético,Atlético.jpg,Logroñés,Logroñés.jpg,2,1,Atlético,1
1992,36,24 May 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Athletic,Athletic.jpg,1,0,Cádiz,1
1992,36,24 May 92,RCDE Stadium,Espanyol,Espanyol.jpg,Mallorca,Mallorca.jpg,3,2,Espanyol,1
1992,36,24 May 92,Anoeta,Sociedad,Sociedad.jpg,Real Burgos,Real Burgos.jpg,4,0,Sociedad,1
1992,36,24 May 92,Carlos Tartiere,Real Oviedo,Real Oviedo.jpg,Deportivo,Deportivo.jpg,2,1,Real Oviedo,1
1992,36,24 May 92,Heliodoro Rodríguez López,Tenerife,Tenerife.jpg,Sevilla,Sevilla.jpg,4,1,Tenerife,1
1992,36,24 May 92,Municipal José Zorrilla,Real,Real.jpg,Barcelona,Barcelona.jpg,0,6,Barcelona,2
1992,36,24 May 92,La Romareda,Real,Real.jpg,Albacete,Albacete.jpg,1,0,Real,1
1992,37,30 May 92,No disponible,Logroñés,Logroñés.jpg,Osasuna,Osasuna.jpg,0,0,Draw,0
1992,37,31 May 92,Carlos Belmonte,Albacete,Albacete.jpg,Real Oviedo,Real Oviedo.jpg,2,0,Albacete,1
1992,37,31 May 92,San Mamés,Athletic,Athletic.jpg,Real,Real.jpg,2,0,Athletic,1
1992,37,31 May 92,Municipal Riazor,Deportivo,Deportivo.jpg,Atlético,Atlético.jpg,1,1,Draw,0
1992,37,31 May 92,RCDE Stadium,Espanyol,Espanyol.jpg,Barcelona,Barcelona.jpg,0,4,Barcelona,2
1992,37,31 May 92,El Molinón-Enrique Castro Quini,Sporting,Sporting.jpg,Tenerife,Tenerife.jpg,1,1,Draw,0
1992,37,31 May 92,Son Moix,Mallorca,Mallorca.jpg,Sociedad,Sociedad.jpg,2,1,Mallorca,1
1992,37,31 May 92,San Amaro,Real Burgos,Real Burgos.jpg,Real,Real.jpg,0,1,Real,2
1992,37,31 May 92,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Valencia,Valencia.jpg,2,1,Real Madrid,1
1992,37,31 May 92,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Cádiz,Cádiz.jpg,0,0,Draw,0
1992,38,06 Jun 92,Mestalla,Valencia,Valencia.jpg,Logroñés,Logroñés.jpg,1,1,Draw,0
1992,38,07 Jun 92,Wanda Metropolitano,Atlético,Atlético.jpg,Albacete,Albacete.jpg,4,1,Atlético,1
1992,38,07 Jun 92,Camp Nou,Barcelona,Barcelona.jpg,Athletic,Athletic.jpg,2,0,Barcelona,1
1992,38,07 Jun 92,Nuevo Ramón de Carranza,Cádiz,Cádiz.jpg,Sporting,Sporting.jpg,1,1,Draw,0
1992,38,07 Jun 92,El Sadar,Osasuna,Osasuna.jpg,Deportivo,Deportivo.jpg,0,1,Deportivo,2
